XCoord,YCoord,AFFILIATION,AREA,GEOCODE,COMMUTE_TYPE,FIPS,DIST_TO_MIT_KM
-71.10330083,42.36004558,G,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.09197787,42.34114941,4,ENG,OFF_CAMPUS,BIC,2.5025E+11,1.840948258
-71.11604581,42.36479529,G,SCI,OFF_CAMPUS,WLK,2.50174E+11,2.71712867
-71.09577024,42.35932917,2,SCI,ON_CAMPUS,BIC_PUB,2.50174E+11,0.761364729
-71.10232608,42.35383493,2,ENG,ON_CAMPUS,BIC,2.50174E+11,0.761364729
-71.09977009,42.35414202,1,UNDEC,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10322217,42.35933091,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-71.10323973,42.35948867,G,HAS,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.09552187,42.35611105,4,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09386804,42.35861781,1,UNDEC,ON_CAMPUS,WLK_PUB,2.50174E+11,0.761364729
-97.73220968,30.27465496,G,SSM,OFF_CAMPUS,UNK,4.8453E+11,3193.700623
-71.10082945,42.35672275,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.08518434,42.3712909,G,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.729924277
-71.10234807,42.359629,G,ENG,ON_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.09210935,42.35573266,1,UNDEC,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.08078871,42.36081991,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.0944919,42.3545461,2,SCI,OFF_CAMPUS,WLK,2.50174E+11,0.761364729
-71.09606511,42.36570672,4,SCI,OFF_CAMPUS,UNK,2.50174E+11,0.939858405
-71.10929688,42.36875011,G,ENG,OFF_CAMPUS,BIC_PUB,2.50174E+11,1.972831371
-71.08845673,42.35645114,4,SCI,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.09349858,42.35726453,2,ENG,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.10798744,42.3654997,4,SCI,OFF_CAMPUS,BIC,2.50174E+11,1.777105695
-71.11061316,42.37628756,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,2.577168453
-71.11478385,42.39158922,G,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.326578825
-71.10733404,42.35286042,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.09042592,42.36267228,G,SSM,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.08512762,42.36530117,G,SAP,OFF_CAMPUS,WLK,2.50174E+11,1.562894915
-71.09617364,42.34890001,4,ENG,OFF_CAMPUS,UNK,2.5025E+11,1.197175184
-71.10508332,42.35290954,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09378828,42.35010312,3,ENG,OFF_CAMPUS,UNK,2.5025E+11,0.994595435
-71.08696097,42.35194286,3,SCI,OFF_CAMPUS,UNK,2.5025E+11,1.276449558
-71.15191484,42.27322861,G,SCI,OFF_CAMPUS,WLK_PUB,2.50251E+11,12.03157248
-71.10662563,42.36424732,G,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.515813951
-71.08667241,42.35942231,4,ENG,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.08424151,42.35160403,4,ENG,OFF_CAMPUS,BIC,2.5025E+11,1.276449558
-71.0968076,42.3562837,4,SCI,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.09506675,42.35674575,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10032302,42.36322342,4,ENG,ON_CAMPUS,WLK,2.50174E+11,0.714711821
-71.08449574,42.36066994,G,ENG,ON_CAMPUS,WLK_PUB,2.50174E+11,0.852588261
-71.09861943,42.36818207,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.939858405
-71.10910872,42.37042586,G,SAP,OFF_CAMPUS,BIC,2.50174E+11,1.972831371
-71.09330328,42.35732262,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10456913,42.35394434,G,SCI,ON_CAMPUS,WLK_PUB,2.50174E+11,0.761364729
-71.09605041,42.35591535,3,SCI,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.10370895,42.35915744,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.111084741
-71.08132314,42.36159897,2,SCI,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.09857844,42.35321079,G,ENG,ON_CAMPUS,BIC,2.50174E+11,0.761364729
-71.0898319,42.36905629,G,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.252834916
-71.0883855,42.36756077,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.328618643
-71.10208528,42.35819202,G,SCI,ON_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.09400454,42.3564397,4,SCI,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10115418,42.36332406,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.714711821
-71.09610914,42.36553524,G,SAP,OFF_CAMPUS,UNK,2.50174E+11,0.939858405
-71.10207312,42.35642783,1,UNDEC,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.18637534,42.3721266,G,SSM,OFF_CAMPUS,UNK,2.50174E+11,10.56068482
-71.09929229,42.38988043,G,SSM,OFF_CAMPUS,UNK,2.50174E+11,3.534143523
-71.0911382,42.35822971,G,ENG,ON_CAMPUS,DRV,2.50174E+11,0.852588261
-71.09955543,42.37018364,G,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.404455171
-71.08616352,42.37277115,G,SAP,OFF_CAMPUS,UNK,2.50174E+11,1.729924277
-71.10096913,42.35752699,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09900893,42.36243439,G,SCI,ON_CAMPUS,WLK,2.50174E+11,0.714711821
-71.09686804,42.35712708,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09156697,42.34992298,U,UNDEC,OFF_CAMPUS,UNK,2.5025E+11,1.215416895
-71.09409226,42.35564484,2,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10388705,42.35969465,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.09080108,42.36607077,G,ENG,OFF_CAMPUS,BIC,2.50174E+11,0.878575455
-71.10305668,42.35957711,G,SSM,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.10272889,42.35518663,4,ENG,OFF_CAMPUS,DRV,2.50174E+11,0.761364729
-71.0996736,42.35786638,1,UNDEC,ON_CAMPUS,BIC,2.50174E+11,0.761364729
-71.10261385,42.37085646,G,SAP,OFF_CAMPUS,BIC,2.50174E+11,1.600790279
-71.10078768,42.36004633,G,SCI,ON_CAMPUS,WLK,2.50174E+11,0.714711821
-71.09379511,42.35774529,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10508342,42.36106045,G,SSM,ON_CAMPUS,VAN,2.50174E+11,1.111084741
-71.09564935,42.35672808,4,ENG,ON_CAMPUS,BIC,2.50174E+11,0.364101878
-71.09407075,42.35006383,4,ENG,OFF_CAMPUS,UNK,2.5025E+11,0.994595435
-71.09021712,42.3507778,G,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,0.994595435
-71.10522449,42.36073394,G,HAS,ON_CAMPUS,BIC,2.50174E+11,1.111084741
-71.09441416,42.35970183,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.1030424,42.36246522,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.714711821
-71.09471069,42.35682911,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.13084963,42.34973585,G,SCI,OFF_CAMPUS,BIC,2.5025E+11,4.398464092
-71.09998202,42.3669131,G,ENG,OFF_CAMPUS,WLK,2.50174E+11,0.939858405
-71.10944962,42.35309345,G,ENG,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-70.93440274,41.88732937,G,SCI,OFF_CAMPUS,UNK,2.50235E+11,54.87937872
-71.09243364,42.36941021,G,SCI,OFF_CAMPUS,HOM,2.50174E+11,1.263809294
-71.09917752,42.35357381,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09508911,42.35639245,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10712684,42.35402316,4,SCI,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10118554,42.36270642,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.714711821
-71.10043862,42.3506889,2,SCI,OFF_CAMPUS,BIC_PUB,2.5025E+11,1.631986031
-71.07965445,42.35803094,G,SCI,ON_CAMPUS,DRV,2.50174E+11,0.852588261
-71.0943089,42.35677431,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.08873954,42.35067518,3,SCI,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.148172433
-71.0939705,42.35811545,G,SCI,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.10951383,42.36496174,G,SSM,OFF_CAMPUS,UNK,2.50174E+11,1.777105695
-71.09463821,42.3567244,3,ENG,OFF_CAMPUS,WLK,2.50174E+11,0.364101878
-71.08118716,42.36402601,G,SSM,OFF_CAMPUS,WLK,2.50174E+11,1.562894915
-71.09690077,42.35950837,1,UNDEC,ON_CAMPUS,DRV,2.50174E+11,0.761364729
-71.10422785,42.35950358,G,SCI,ON_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.09241055,42.35627503,1,UNDEC,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.1089002,42.35709797,2,UNDEC,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.716018229
-71.1021013,42.35897079,G,ENG,ON_CAMPUS,BIC,2.50174E+11,1.111084741
-71.10021902,42.35755139,G,ENG,ON_CAMPUS,BIC_PUB,2.50174E+11,0.761364729
-71.09700479,42.353279,2,SCI,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10369007,42.36534579,G,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.315696477
-70.8524657,42.58308522,G,ENG,OFF_CAMPUS,WLK_PUB,2.50092E+11,35.31913346
-71.10500283,42.35952161,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.07834008,42.35941457,G,ENG,ON_CAMPUS,WLK_PUB,2.50174E+11,0.852588261
-71.10729518,42.35302611,2,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10401046,42.35419749,4,SAP,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.1024823,42.36252487,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.10194581,42.36204948,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.1043752,42.35453977,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.12228918,42.38254727,G,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.11641213
-71.09620503,42.35616351,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09850555,42.35563908,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09963868,42.35644997,2,ENG,ON_CAMPUS,BIC_PUB,2.50174E+11,0.761364729
-71.09643839,42.35552886,4,ENG,ON_CAMPUS,WLK_PUB,2.50174E+11,0.761364729
-71.10306835,42.36235102,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.08579565,42.35007822,4,HAS,OFF_CAMPUS,UNK,2.5025E+11,1.276449558
-71.10245456,42.35611384,4,SSM,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.08745047,42.35742066,1,UNDEC,ON_CAMPUS,BIC,2.50174E+11,0.852588261
-71.09612052,42.35717914,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.0964893,42.3560855,4,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09509158,42.35752253,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09776998,42.35587216,2,ENG,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.10237248,42.36933113,G,SCI,OFF_CAMPUS,BIC,2.50174E+11,1.540750848
-71.10439769,42.3582471,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-71.0813209,42.34086807,G,ENG,OFF_CAMPUS,UNK,2.50251E+11,2.577595372
-71.1014026,42.38904815,G,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.286159004
-71.09255767,42.35621257,4,SCI,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09366086,42.35667726,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09441741,42.35595736,G,SCI,ON_CAMPUS,WLK_PUB,2.50174E+11,0.761364729
-71.09656058,42.355838,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09052471,42.35969766,2,SCI,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.09828249,42.35944386,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.714711821
-71.09297618,42.35696279,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09435989,42.35525318,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09227764,42.35620996,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09673396,42.35580313,2,ENG,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.10396771,42.36860625,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.540750848
-71.10261893,42.36008408,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-71.08338109,42.34353846,3,ENG,OFF_CAMPUS,UNK,2.5025E+11,2.099199943
-71.08802034,42.3508929,4,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.148172433
-71.11379364,42.36579778,G,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.71712867
-71.09770949,42.35522442,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09945649,42.35889536,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.714711821
-71.098838,42.35592414,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.10223661,42.36127415,G,ENG,ON_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.10631283,42.35715729,G,SSM,ON_CAMPUS,BIC_PUB,2.50174E+11,1.292386981
-71.09759335,42.35552911,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10366951,42.35813535,G,ENG,ON_CAMPUS,BIC,2.50174E+11,1.111084741
-71.1048221,42.36033912,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-70.58184553,41.59539549,G,ENG,OFF_CAMPUS,DRV_HOM,2.5001E+11,102.0949951
-71.0920495,42.3498016,4,SCI,OFF_CAMPUS,VAN,2.5025E+11,1.197175184
-71.0764674,42.36132562,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.1021396,42.38782053,G,SCI,OFF_CAMPUS,UNK,2.50174E+11,3.286159004
-122.1491171,37.4477329,G,ENG,OFF_CAMPUS,VAN,60855112003,5682.437964
-71.07810791,42.35875977,G,HAS,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.09567393,42.35852815,G,SSM,ON_CAMPUS,VAN,2.50174E+11,0.761364729
-71.09517193,42.35410175,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09438213,42.35568944,2,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-70.62535199,41.56935949,G,SCI,OFF_CAMPUS,UNK,2.5001E+11,102.3101174
-71.09237926,42.35761504,2,SCI,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.094923,42.35704269,2,SCI,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09542238,42.35829602,G,SCI,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10552163,42.36200482,G,SSM,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.09488846,42.35748202,2,HAS,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-70.59825374,41.55763472,G,SCI,OFF_CAMPUS,UNK,2.5001E+11,105.5734041
-71.09343581,42.35667441,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10203169,42.3608661,G,SAP,ON_CAMPUS,BIC,2.50174E+11,1.111084741
-71.08621884,42.34636147,G,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.818306402
-71.12052162,42.3694481,G,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.71712867
-71.10506322,42.35968193,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.11294428,42.38502438,G,HAS,OFF_CAMPUS,BIC,2.50174E+11,3.63972659
-71.10195554,42.35929713,G,ENG,ON_CAMPUS,DRV,2.50174E+11,1.111084741
-71.09677202,42.35553352,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10478948,42.36006224,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.09076698,42.35846906,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.10118156,42.3617504,G,SCI,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.09183899,42.35787038,G,SSM,ON_CAMPUS,DRV,2.50174E+11,0.852588261
-71.09478544,42.35745327,2,SCI,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.11201768,42.37114616,G,SCI,OFF_CAMPUS,BIC,2.50174E+11,2.377879801
-71.09475501,42.35974802,G,ENG,ON_CAMPUS,DRV,2.50174E+11,0.761364729
-71.09864845,42.35537357,2,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09872368,42.35562909,2,HAS,ON_CAMPUS,BIC,2.50174E+11,0.364101878
-71.11586835,42.38656528,G,SCI,OFF_CAMPUS,BIC,2.50174E+11,3.63972659
-71.09780451,42.36780698,G,SAP,OFF_CAMPUS,UNK,2.50174E+11,0.939858405
-71.10886579,42.35312208,G,SSM,ON_CAMPUS,BIC,2.50174E+11,0.761364729
-71.09342216,42.3574845,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.09311716,42.35550073,4,SCI,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09449764,42.35733455,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10226671,42.35367516,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09756596,42.35501855,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.09274222,42.35697425,3,SAP,OFF_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10289536,42.36365839,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.714711821
-71.09420203,42.3565057,4,ENG,OFF_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10831289,42.35375613,4,HAS,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09198885,42.37070704,G,SAP,OFF_CAMPUS,UNK,2.50174E+11,1.263809294
-71.09859186,42.35615292,G,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10495534,42.35272604,G,SCI,ON_CAMPUS,BIC,2.50174E+11,0.761364729
-71.10437432,42.36061038,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.09633855,42.35380119,4,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.09692552,42.35544626,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.11650606,42.39063404,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,4.040692888
-71.09941614,42.3542936,G,ENG,ON_CAMPUS,DRV,2.50174E+11,0.761364729
-71.09564234,42.35971557,3,ENG,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.13228484,42.35043714,G,SAP,OFF_CAMPUS,BIC_PUB,2.5025E+11,4.503995511
-71.09337802,42.35716144,4,SCI,ON_CAMPUS,WLK_PUB,2.50174E+11,0.364101878
-71.10139476,42.35930729,G,SAP,ON_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.09067806,42.37105863,G,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.263809294
-71.09029753,42.36082727,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.10212631,42.35437183,2,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.08475463,42.35733301,3,ENG,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.09021563,42.35521065,2,ENG,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.10076802,42.35934232,G,SAP,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.10730568,42.37615629,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,2.325382963
-71.09259506,42.36072112,2,SCI,ON_CAMPUS,UNK,2.50174E+11,0.852588261
-71.10563037,42.35300088,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.1114884,42.36958165,G,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.377879801
-71.09552024,42.35661999,4,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10394184,42.3578318,G,SCI,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-71.08594459,42.37322089,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.729924277
-71.10631047,42.35722866,G,SSM,ON_CAMPUS,BIC,2.50174E+11,1.292386981
-71.11530412,42.39126084,G,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.040692888
-71.09552535,42.35444017,1,UNDEC,OFF_CAMPUS,WLK,2.50174E+11,0.761364729
-71.09505605,42.35690884,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09980586,42.35793632,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.10413411,42.36068877,G,ENG,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.10806112,42.36164829,G,SAP,OFF_CAMPUS,UNK,2.50174E+11,1.763787053
-71.10458399,42.36370822,G,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.315696477
-71.09503461,42.36972048,G,ENG,OFF_CAMPUS,BIC,2.50174E+11,1.396256463
-71.08400351,42.35164993,3,ENG,OFF_CAMPUS,UNK,2.5025E+11,1.276449558
-71.12405574,42.39820848,G,ENG,OFF_CAMPUS,CRP6,2.50174E+11,5.671454587
-71.07982344,42.36853112,G,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.562894915
-71.09734464,42.35536802,4,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.364101878
-71.08218212,42.35854179,4,SCI,OFF_CAMPUS,WLK,2.50174E+11,0.852588261
-71.0928714,42.3576745,3,SCI,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.09683212,42.3554306,1,UNDEC,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.14541127,42.3797946,G,SCI,OFF_CAMPUS,UNK,2.50174E+11,6.10236437
-71.09385791,42.35684915,4,HAS,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.08665094,42.35794228,G,SSM,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.10635675,42.36906463,G,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.540750848
-71.08633016,42.36603929,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.328618643
-71.10096962,42.36416794,2,ENG,OFF_CAMPUS,DRV,2.50174E+11,0.570497567
-71.10557354,42.35781106,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.292386981
-71.08482098,42.35055351,2,ENG,OFF_CAMPUS,UNK,2.5025E+11,1.276449558
-71.10327055,42.36095903,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-118.1312621,34.14422045,G,SCI,OFF_CAMPUS,UNK,60374635003,5256.529482
-71.09503463,42.3567991,2,SCI,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.0969479,42.34968027,4,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,0.994595435
-71.09436518,42.35757988,3,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.364101878
-71.09545457,42.35668261,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.10287806,42.35997591,G,SCI,ON_CAMPUS,UNK,2.50174E+11,1.111084741
-71.0993797,42.35876968,G,SCI,ON_CAMPUS,WLK,2.50174E+11,0.714711821
-71.09520466,42.34949039,4,ENG,OFF_CAMPUS,UNK,2.5025E+11,0.994595435
-71.09286647,42.38198776,G,HAS,OFF_CAMPUS,DRV_PUB,2.50174E+11,2.422011624
-71.09955389,42.37406608,G,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.753866844
-71.10356946,42.35360517,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.1012641,42.35773724,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.292386981
-71.10295449,42.35431849,1,UNDEC,ON_CAMPUS,DRV,2.50174E+11,0.761364729
-71.10589383,42.35263389,4,ENG,OFF_CAMPUS,WLK,2.50174E+11,0.761364729
-71.06881242,42.36520303,G,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.028767259
-71.19566784,42.55285157,G,SAP,OFF_CAMPUS,UNK,2.50173E+11,25.31105378
-71.09084516,42.36957201,G,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.252834916
-71.12311592,42.352303,4,ENG,OFF_CAMPUS,DRV,2.5025E+11,3.482587326
-71.10240003,42.35926229,G,ENG,ON_CAMPUS,WLK,2.50174E+11,1.111084741
-71.09812802,42.35553615,3,ENG,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.49186851,42.79109629,G,ENG,OFF_CAMPUS,WLK_PUB,3.3011E+11,64.78949118
-71.09758748,42.35590661,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.364101878
-71.09436819,42.35962494,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.10569808,42.37217279,4,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.945152459
-71.12783986,42.37737953,G,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.206548463
-71.09489504,42.35512094,3,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.761364729
-71.06549073,42.35935259,G,ENG,OFF_CAMPUS,UNK,2.5025E+11,3.100388865
-71.08936013,42.35615093,G,SSM,OFF_CAMPUS,UNK,2.50174E+11,0.852588261
-71.08180434,42.37043728,G,SSM,OFF_CAMPUS,WLK,2.50174E+11,2.122896038
-71.0995557,42.35667986,4,ENG,ON_CAMPUS,BIC,2.50174E+11,0.761364729
-71.1149865,42.39222236,G,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.326578825
-71.09316918,42.35679499,1,UNDEC,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.10118053,42.3553558,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.761364729
-71.11493868,42.35898787,3,ENG,OFF_CAMPUS,CRP6,2.50174E+11,2.202463349
-71.09794692,42.35623566,2,ENG,ON_CAMPUS,UNK,2.50174E+11,0.364101878
-71.08103746,42.36831311,G,SAP,OFF_CAMPUS,UNK,2.50174E+11,1.328618643
-71.07959829,42.34505665,G,SAP,OFF_CAMPUS,UNK,2.5025E+11,2.187094154
-71.08543965,42.35713754,1,UNDEC,ON_CAMPUS,WLK,2.50174E+11,0.852588261
-71.09580096,42.36752682,G,ENG,OFF_CAMPUS,WLK,2.50174E+11,1.16990972
-71.09289457,42.35081091,3,ENG,OFF_CAMPUS,WLK,2.5025E+11,0.994595435
