EDGE_ID	LAT_D	LON_D	CON_D	LAT_O	LON_O	CON_O	NATION
421	42.50611	1.5208334	0	42.50722	1.5225	0	sp
422	42.50722	1.5225	0	42.50611	1.5208334	0	sp
423	42.504166	1.5272223	0	42.50083	1.5311111	0	sp
424	0.0	0.0	1	0.0	0.0	1	other
425	42.496666	1.5125	0	42.496666	1.5125	0	other
426	42.508335	1.5236111	0	42.496666	1.5125	0	other
427	42.50778	1.5325	0	42.50778	1.5325	0	other
428	42.496666	1.5125	0	42.508335	1.5236111	0	other
429	42.508335	1.5236111	0	42.508335	1.5236111	0	other
430	0.0	0.0	4	0.0	0.0	4	other
431	42.50722	1.5380555	0	42.50722	1.5380555	0	other
432	0.0	0.0	2	0.0	0.0	2	other
433	0.0	0.0	6	0.0	0.0	6	other
434	0.0	0.0	5	0.0	0.0	5	other
435	0.0	0.0	3	0.0	0.0	3	other
436	42.510834	1.5402777	0	42.510834	1.5402777	0	other
437	42.496666	1.5125	0	42.496666	1.4980556	0	other
438	42.51139	1.5305556	0	42.50778	1.5325	0	other
439	42.504166	1.5272223	0	42.504166	1.5272223	0	other
440	42.50083	1.5311111	0	42.50611	1.5208334	0	other
441	42.50778	1.5325	0	42.51139	1.5305556	0	other
442	42.51139	1.5305556	0	42.51139	1.5305556	0	other
443	42.50611	1.5208334	0	42.50083	1.5311111	0	other
444	42.50083	1.5311111	0	42.50083	1.5311111	0	other
445	42.509445	1.5230556	0	42.508335	1.5236111	0	other
446	42.508335	1.5236111	0	42.509445	1.5230556	0	other
447	42.509445	1.5230556	0	42.509445	1.5230556	0	other
448	0.0	0.0	4	0.0	0.0	1	other
449	0.0	0.0	0	0.0	0.0	5	other
450	0.0	0.0	4	0.0	0.0	5	other
451	42.5075	1.5227778	0	42.5075	1.5227778	0	other
452	42.508335	1.5236111	0	42.5075	1.5227778	0	other
453	0.0	0.0	1	0.0	0.0	0	other
454	42.50611	1.5208334	0	42.50611	1.5208334	0	other
455	0.0	0.0	5	0.0	0.0	6	other
456	42.50778	1.5325	0	42.508335	1.5236111	0	other
457	0.0	0.0	0	0.0	0.0	4	other
458	42.496666	1.4980556	0	42.496666	1.5125	0	other
459	42.510834	1.5402777	0	42.50722	1.5380555	0	other
460	0.0	0.0	4	0.0	0.0	0	other
461	42.50778	1.5325	0	42.510834	1.5402777	0	other
462	42.504166	1.5272223	0	42.51139	1.5305556	0	other
