"shapeid","x","y"
"189","1.5334181","42.5137844"
"190","1.5445466","42.5115602"
"190","1.5455057","42.5119823"
"190","1.5454484","42.5121827"
"190","1.5449159","42.5119569"
"190","1.5447127","42.5121764"
"190","1.5439568","42.5124339"
"190","1.5446239","42.5128728"
"190","1.5443039","42.5132522"
"190","1.5442689","42.512953"
"190","1.5438824","42.5125774"
"190","1.5437049","42.5130311"
"190","1.5434963","42.5130687"
"191","1.5228074","42.5046402"
"191","1.5227698","42.5042236"
"191","1.5221458","42.5035818"
"192","1.5383916","42.5155274"
"192","1.5382644","42.5155644"
"193","1.5384946","42.5155359"
"193","1.5392407","42.5154792"
"194","1.5407701","42.5133668"
"194","1.5411795","42.5130819"
"194","1.5420799","42.5132181"
"195","1.5294462","42.5090464"
"195","1.5293091","42.5090339"
"195","1.5290222","42.5088559"
"196","1.5331983","42.5105444"
"196","1.5333769","42.5103153"
"197","1.5433054","42.5124116"
"197","1.5437232","42.5119567"
"197","1.5437278","42.511549"
"197","1.5433083","42.5111888"
"197","1.5433965","42.5110337"
"198","1.5348698","42.5108242"
"198","1.5354089","42.5111322"
"199","1.5429695","42.5106781"
"199","1.5433965","42.5110337"
"199","1.5438756","42.5114397"
"199","1.5438952","42.5111346"
"199","1.5432041","42.5106276"
"199","1.5434812","42.5104522"
"199","1.5440842","42.5111081"
"200","1.5473217","42.5154045"
"200","1.545468","42.515648"
"200","1.5445798","42.5155289"
"200","1.5443636","42.5153567"
"200","1.5435493","42.5152582"
"200","1.5424782","42.5154099"
"200","1.5417373","42.5154005"
"200","1.540481","42.5155607"
"200","1.5397039","42.5158588"
"201","1.5276183","42.5075377"
"201","1.5275944","42.5073742"
"202","1.5275944","42.5073742"
"202","1.5278472","42.5072829"
"203","1.5199263","42.5038044"
"203","1.521726","42.5045227"
"204","1.5192572","42.503591"
"204","1.5193419","42.5035421"
"204","1.5195111","42.5035665"
"204","1.519565","42.5036197"
"204","1.519482","42.5037793"
"204","1.5193739","42.5037922"
"204","1.519234","42.5037014"
"204","1.5192301","42.503694"
