,country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
4584887,sp,2015.07.12,18,42.50722222,1.538055556,0,42.50083333,1.531111111,0,1
4584952,sp,2015.07.12,18,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
4585052,sp,2015.07.12,18,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
4585054,sp,2015.07.12,18,42.50722222,1.538055556,0,42.50722222,1.538055556,0,5
4585132,sp,2015.07.12,18,42.50722222,1.538055556,0,42.50611111,1.520833333,0,1
4585213,sp,2015.07.12,18,42.50722222,1.538055556,0,42.47583333,1.489722222,1,1
4585716,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54444444,1.516944444,2,4
4585899,sp,2015.07.12,18,42.54444444,1.516944444,2,42.5525,1.514444444,2,1
4586047,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54444444,1.516944444,2,2
4586095,sp,2015.07.12,18,42.54444444,1.516944444,2,42.47416667,1.505555556,1,1
4586175,sp,2015.07.12,18,42.54444444,1.516944444,2,42.50416667,1.527222222,0,1
4586230,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54583333,1.540277778,2,1
4586378,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
4586464,sp,2015.07.12,18,42.54444444,1.516944444,2,42.51083333,1.540277778,0,1
4586560,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54583333,1.540277778,2,1
4586638,sp,2015.07.12,18,42.54444444,1.516944444,2,42.50833333,1.523611111,0,1
4586647,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
4586709,sp,2015.07.12,18,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
4587085,sp,2015.07.12,18,42.54444444,1.516944444,2,42.47416667,1.505555556,1,1
4587371,sp,2015.07.12,18,42.55277778,1.533611111,2,42.55277778,1.533611111,2,2
4587412,sp,2015.07.12,18,42.55277778,1.533611111,2,42.44805556,1.4825,1,1
4587469,sp,2015.07.12,18,42.55277778,1.533611111,2,42.52444444,1.520833333,2,1
4587550,sp,2015.07.12,18,42.55277778,1.533611111,2,42.54583333,1.540277778,2,1
4587556,sp,2015.07.12,18,42.55277778,1.533611111,2,42.59777778,1.5275,3,1
4587563,sp,2015.07.12,18,42.55277778,1.533611111,2,42.55722222,1.493611111,2,1
4588364,sp,2015.07.12,18,42.4875,1.490555556,1,42.4875,1.490555556,1,7
4588402,sp,2015.07.12,18,42.4875,1.490555556,1,42.44805556,1.4825,1,1
4588482,sp,2015.07.12,18,42.4875,1.490555556,1,42.49666667,1.498055556,0,1
4588506,sp,2015.07.12,18,42.4875,1.490555556,1,42.43194444,1.469166667,1,1
4588642,sp,2015.07.12,18,42.4875,1.490555556,1,42.50611111,1.520833333,0,1
4588682,sp,2015.07.12,18,42.4875,1.490555556,1,42.50722222,1.538055556,0,1
4588685,sp,2015.07.12,18,42.4875,1.490555556,1,42.54444444,1.516944444,2,1
4588694,sp,2015.07.12,18,42.4875,1.490555556,1,42.4875,1.490555556,1,1
4588695,sp,2015.07.12,18,42.4875,1.490555556,1,42.4875,1.490555556,1,19
4588732,sp,2015.07.12,18,42.4875,1.490555556,1,42.44805556,1.4825,1,2
4588743,sp,2015.07.12,18,42.4875,1.490555556,1,42.56805556,1.600277778,4,1
4588799,sp,2015.07.12,18,42.4875,1.490555556,1,42.53861111,1.733055556,6,1
4588806,sp,2015.07.12,18,42.4875,1.490555556,1,42.50944444,1.523055556,0,1
4588836,sp,2015.07.12,18,42.4875,1.490555556,1,42.43194444,1.469166667,1,1
4588879,sp,2015.07.12,18,42.4875,1.490555556,1,42.525,1.536111111,2,1
4588943,sp,2015.07.12,18,42.4875,1.490555556,1,42.49666667,1.5125,0,1
4588946,sp,2015.07.12,18,42.4875,1.490555556,1,42.50777778,1.5325,0,1
4589026,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57555556,1.670277778,5,5
4589054,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57722222,1.662777778,5,1
4589324,sp,2015.07.12,18,42.57555556,1.670277778,5,42.50777778,1.5325,0,1
4589341,sp,2015.07.12,18,42.57555556,1.670277778,5,42.50722222,1.538055556,0,1
4589357,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
4589365,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57916667,1.639166667,5,1
4589421,sp,2015.07.12,18,42.57555556,1.670277778,5,42.50611111,1.520833333,0,1
4589556,sp,2015.07.12,18,42.57555556,1.670277778,5,42.55361111,1.718611111,6,1
4589578,sp,2015.07.12,18,42.57555556,1.670277778,5,42.535,1.716388889,6,1
4589613,sp,2015.07.12,18,42.57555556,1.670277778,5,42.53444444,1.58,4,1
4589688,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57555556,1.670277778,5,6
4589710,sp,2015.07.12,18,42.57555556,1.670277778,5,42.535,1.5875,4,1
4589905,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57777778,1.6625,5,1
4589944,sp,2015.07.12,18,42.57555556,1.670277778,5,42.56611111,1.5975,4,1
4589968,sp,2015.07.12,18,42.57555556,1.670277778,5,42.57555556,1.670277778,6,1
4590019,sp,2015.07.12,18,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
4590238,sp,2015.07.12,18,42.56416667,1.664444444,5,42.535,1.716388889,6,1
4590337,sp,2015.07.12,18,42.53638889,1.516111111,2,42.54444444,1.516944444,2,1
4590350,sp,2015.07.12,18,42.53638889,1.516111111,2,42.53638889,1.516111111,2,5
4590396,sp,2015.07.12,18,42.53638889,1.516111111,2,42.51138889,1.530555556,0,1
4590486,sp,2015.07.12,18,42.53638889,1.516111111,2,42.43194444,1.469166667,1,1
4590519,sp,2015.07.12,18,42.53638889,1.516111111,2,42.5525,1.514444444,2,1
4590681,sp,2015.07.12,18,42.53638889,1.516111111,2,42.53638889,1.516111111,2,22
4590726,sp,2015.07.12,18,42.53638889,1.516111111,2,42.51138889,1.530555556,0,1
4590769,sp,2015.07.12,18,42.53638889,1.516111111,2,42.52444444,1.520833333,2,1
4590849,sp,2015.07.12,18,42.53638889,1.516111111,2,42.5525,1.514444444,2,1
4590850,sp,2015.07.12,18,42.53638889,1.516111111,2,42.54583333,1.540277778,2,2
4590867,sp,2015.07.12,18,42.53638889,1.516111111,2,42.53638889,1.516111111,2,4
4591012,sp,2015.07.12,18,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
4591274,sp,2015.07.12,18,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
4591330,sp,2015.07.12,18,42.55722222,1.497777778,2,42.54444444,1.516944444,2,2
4591343,sp,2015.07.12,18,42.55722222,1.497777778,2,42.55722222,1.497777778,2,24
4591510,sp,2015.07.12,18,42.55722222,1.497777778,2,42.54583333,1.540277778,2,1
4591605,sp,2015.07.12,18,42.55722222,1.497777778,2,42.55722222,1.497777778,2,3
4591674,sp,2015.07.12,18,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
4592005,sp,2015.07.12,18,42.57916667,1.639166667,5,42.57916667,1.639166667,5,4
4592006,sp,2015.07.12,18,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
4592028,sp,2015.07.12,18,42.57916667,1.639166667,5,42.57777778,1.6625,5,1
4592209,sp,2015.07.12,18,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
4592221,sp,2015.07.12,18,42.57916667,1.639166667,5,42.56416667,1.664444444,5,1
4592667,sp,2015.07.12,18,42.57916667,1.639166667,5,42.57916667,1.639166667,5,5
4592973,sp,2015.07.12,18,42.47583333,1.489722222,1,42.50722222,1.538055556,0,1
4592980,sp,2015.07.12,18,42.47583333,1.489722222,1,42.54444444,1.516944444,2,1
4592985,sp,2015.07.12,18,42.47583333,1.489722222,1,42.4875,1.490555556,1,1
4592998,sp,2015.07.12,18,42.47583333,1.489722222,1,42.47583333,1.489722222,1,4
4593022,sp,2015.07.12,18,42.47583333,1.489722222,1,42.44805556,1.4825,1,1
4593126,sp,2015.07.12,18,42.47583333,1.489722222,1,42.43194444,1.469166667,1,2
4593328,sp,2015.07.12,18,42.47583333,1.489722222,1,42.47583333,1.489722222,1,1
4593352,sp,2015.07.12,18,42.47583333,1.489722222,1,42.44805556,1.4825,1,1
4593650,sp,2015.07.12,18,42.63166667,1.482222222,3,42.53638889,1.516111111,2,1
4593660,sp,2015.07.12,18,42.63166667,1.482222222,3,42.63166667,1.482222222,3,1
4593689,sp,2015.07.12,18,42.63166667,1.482222222,3,42.56444444,1.526944444,3,3
4593991,sp,2015.07.12,18,42.54388889,1.730555556,6,42.54388889,1.730555556,6,1
4594079,sp,2015.07.12,18,42.54388889,1.730555556,6,42.53861111,1.733055556,6,1
4594257,sp,2015.07.12,18,42.54388889,1.730555556,6,42.53861111,1.733055556,6,1
4594322,sp,2015.07.12,18,42.53611111,1.491666667,2,42.53611111,1.491666667,2,1
4594494,sp,2015.07.12,18,42.53611111,1.491666667,2,42.55722222,1.493611111,2,1
4594546,sp,2015.07.12,18,42.53611111,1.491666667,2,42.51388889,1.495555556,7,3
4595266,sp,2015.07.12,18,42.54694444,1.698611111,6,42.50777778,1.5325,0,1
4595315,sp,2015.07.12,18,42.54694444,1.698611111,6,42.54694444,1.698611111,6,39
4595366,sp,2015.07.12,18,42.54694444,1.698611111,6,42.53277778,1.7,6,2
4595372,sp,2015.07.12,18,42.54694444,1.698611111,6,42.51083333,1.540277778,0,1
4595518,sp,2015.07.12,18,42.54694444,1.698611111,6,42.535,1.716388889,6,4
4595566,sp,2015.07.12,18,42.54694444,1.698611111,6,42.51138889,1.530555556,0,1
4596246,sp,2015.07.12,18,42.435,1.5225,1,42.46027778,1.491111111,1,1
4596308,sp,2015.07.12,18,42.435,1.5225,1,42.435,1.5225,1,47
4596527,sp,2015.07.12,18,42.435,1.5225,1,42.51388889,1.495555556,7,1
4596529,sp,2015.07.12,18,42.435,1.5225,1,42.435,1.5225,1,1
4596696,sp,2015.07.12,18,42.44166667,1.502777778,1,42.44194444,1.463611111,1,3
4596857,sp,2015.07.12,18,42.44166667,1.502777778,1,42.51388889,1.495555556,7,1
4597301,sp,2015.07.12,18,42.535,1.5875,4,42.535,1.5875,4,1
4597328,sp,2015.07.12,18,42.535,1.5875,4,42.51138889,1.530555556,0,1
4597343,sp,2015.07.12,18,42.535,1.5875,4,42.51972222,1.557222222,4,1
4597802,sp,2015.07.12,18,42.53194444,1.562777778,4,42.51972222,1.557222222,4,1
4597840,sp,2015.07.12,18,42.53194444,1.562777778,4,42.53194444,1.562777778,4,1
4598275,sp,2015.07.12,18,42.57722222,1.662777778,5,42.57916667,1.639166667,5,1
4598294,sp,2015.07.12,18,42.57722222,1.662777778,5,42.57722222,1.662777778,5,1
4598557,sp,2015.07.12,18,42.57888889,1.631111111,5,42.46027778,1.491111111,1,1
4598893,sp,2015.07.12,18,42.51527778,1.527222222,0,42.50777778,1.5325,0,1
4599023,sp,2015.07.12,18,42.51527778,1.527222222,0,42.50722222,1.538055556,0,1
4599268,sp,2015.07.12,18,42.52444444,1.520833333,2,42.47583333,1.489722222,1,1
4599307,sp,2015.07.12,18,42.52444444,1.520833333,2,42.51138889,1.530555556,0,1
4599354,sp,2015.07.12,18,42.52444444,1.520833333,2,42.50722222,1.538055556,0,1
4599595,sp,2015.07.12,18,42.57777778,1.6625,5,42.57916667,1.639166667,5,1
4599618,sp,2015.07.12,18,42.57777778,1.6625,5,42.57777778,1.6625,5,6
4599622,sp,2015.07.12,18,42.57777778,1.6625,5,42.44805556,1.4825,1,1
4599715,sp,2015.07.12,18,42.57777778,1.6625,5,42.51083333,1.540277778,0,1
4600117,sp,2015.07.12,18,42.56833333,1.646666667,5,42.56833333,1.646666667,5,3
4600386,sp,2015.07.12,18,42.56777778,1.641111111,5,42.43194444,1.469166667,1,1
4600867,sp,2015.07.12,18,42.44805556,1.4825,1,42.46027778,1.491111111,1,2
4600876,sp,2015.07.12,18,42.44805556,1.4825,1,42.50777778,1.5325,0,1
4600942,sp,2015.07.12,18,42.44805556,1.4825,1,42.44805556,1.4825,1,186
4600943,sp,2015.07.12,18,42.44805556,1.4825,1,42.44194444,1.463611111,1,1
4600944,sp,2015.07.12,18,42.44805556,1.4825,1,42.43583333,1.474166667,1,8
4600945,sp,2015.07.12,18,42.44805556,1.4825,1,42.47416667,1.505555556,1,4
4600987,sp,2015.07.12,18,42.44805556,1.4825,1,42.44194444,1.463611111,1,2
4601012,sp,2015.07.12,18,42.44805556,1.4825,1,42.49666667,1.5125,0,1
4601016,sp,2015.07.12,18,42.44805556,1.4825,1,42.50944444,1.523055556,0,1
4601044,sp,2015.07.12,18,42.44805556,1.4825,1,42.43194444,1.469166667,1,2
4601046,sp,2015.07.12,18,42.44805556,1.4825,1,42.43194444,1.469166667,1,13
4601048,sp,2015.07.12,18,42.44805556,1.4825,1,42.51138889,1.530555556,0,1
4601059,sp,2015.07.12,18,42.44805556,1.4825,1,42.44777778,1.482777778,1,8
4601062,sp,2015.07.12,18,42.44805556,1.4825,1,42.445,1.488055556,1,2
4601151,sp,2015.07.12,18,42.44805556,1.4825,1,42.46027778,1.491111111,1,3
4601158,sp,2015.07.12,18,42.44805556,1.4825,1,42.50833333,1.523611111,0,1
4601194,sp,2015.07.12,18,42.44194444,1.463611111,1,42.46027778,1.491111111,1,1
4601195,sp,2015.07.12,18,42.44194444,1.463611111,1,42.46027778,1.491111111,1,3
4601197,sp,2015.07.12,18,42.44194444,1.463611111,1,42.46027778,1.491111111,1,2
4601221,sp,2015.07.12,18,42.44194444,1.463611111,1,42.50722222,1.538055556,0,1
4601273,sp,2015.07.12,18,42.44194444,1.463611111,1,42.44194444,1.463611111,1,11
4601316,sp,2015.07.12,18,42.44194444,1.463611111,1,42.44194444,1.463611111,1,2
4601317,sp,2015.07.12,18,42.44194444,1.463611111,1,42.44194444,1.463611111,1,6
4601389,sp,2015.07.12,18,42.44194444,1.463611111,1,42.44777778,1.482777778,1,1
4601393,sp,2015.07.12,18,42.44194444,1.463611111,1,42.47416667,1.505555556,1,1
4601424,sp,2015.07.12,18,42.44194444,1.463611111,1,42.55722222,1.493611111,2,1
4601476,sp,2015.07.12,18,42.44194444,1.463611111,1,42.51388889,1.495555556,7,3
4601477,sp,2015.07.12,18,42.44194444,1.463611111,1,42.51388889,1.495555556,7,1
4601481,sp,2015.07.12,18,42.44194444,1.463611111,1,42.46027778,1.491111111,1,1
4601511,sp,2015.07.12,18,42.44194444,1.463611111,1,42.50611111,1.520833333,0,1
4601527,sp,2015.07.12,18,42.43583333,1.474166667,1,42.46027778,1.491111111,1,1
4601602,sp,2015.07.12,18,42.43583333,1.474166667,1,42.44805556,1.4825,1,5
4601603,sp,2015.07.12,18,42.43583333,1.474166667,1,42.44194444,1.463611111,1,1
4601604,sp,2015.07.12,18,42.43583333,1.474166667,1,42.43583333,1.474166667,1,56
4601605,sp,2015.07.12,18,42.43583333,1.474166667,1,42.47416667,1.505555556,1,1
4601688,sp,2015.07.12,18,42.43583333,1.474166667,1,42.50416667,1.527222222,0,1
4601706,sp,2015.07.12,18,42.43583333,1.474166667,1,42.43194444,1.469166667,1,14
4601719,sp,2015.07.12,18,42.43583333,1.474166667,1,42.44777778,1.482777778,1,1
4601721,sp,2015.07.12,18,42.43583333,1.474166667,1,42.48472222,1.493611111,1,1
4601814,sp,2015.07.12,18,42.43583333,1.474166667,1,42.49666667,1.5125,0,1
4601826,sp,2015.07.12,18,42.43583333,1.474166667,1,42.50722222,1.538055556,0,1
4601934,sp,2015.07.12,18,42.47416667,1.505555556,1,42.43583333,1.474166667,1,2
4601935,sp,2015.07.12,18,42.47416667,1.505555556,1,42.47416667,1.505555556,1,15
4602036,sp,2015.07.12,18,42.47416667,1.505555556,1,42.43194444,1.469166667,1,2
4602266,sp,2015.07.12,18,42.55361111,1.588888889,4,42.55361111,1.588888889,4,3
4602302,sp,2015.07.12,18,42.55361111,1.588888889,4,42.51083333,1.540277778,0,1
4602424,sp,2015.07.12,18,42.55361111,1.588888889,4,42.55333333,1.589166667,4,2
4602448,sp,2015.07.12,18,42.55361111,1.588888889,4,42.535,1.716388889,6,1
4602597,sp,2015.07.12,18,42.55333333,1.589166667,4,42.55333333,1.589166667,4,2
4602630,sp,2015.07.12,18,42.55333333,1.589166667,4,42.51083333,1.540277778,0,1
4602785,sp,2015.07.12,18,42.55333333,1.589166667,4,42.55638889,1.767777778,6,1
4602928,sp,2015.07.12,18,42.5825,1.519166667,3,42.5825,1.519166667,3,10
4603061,sp,2015.07.12,18,42.5825,1.519166667,3,42.54583333,1.540277778,2,1
4603259,sp,2015.07.12,18,42.56444444,1.526944444,3,42.56444444,1.526944444,3,7
4603394,sp,2015.07.12,18,42.56444444,1.526944444,3,42.56444444,1.526944444,3,1
4604520,sp,2015.07.12,18,42.56805556,1.600277778,4,42.56611111,1.5975,4,2
4604583,sp,2015.07.12,18,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
4604763,sp,2015.07.12,18,42.56805556,1.600277778,4,42.535,1.5875,4,1
4604914,sp,2015.07.12,18,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
4605084,sp,2015.07.12,18,42.56805556,1.600277778,4,42.56888889,1.585555556,4,1
4605183,sp,2015.07.12,18,42.62111111,1.538333333,3,42.50722222,1.538055556,0,1
4605245,sp,2015.07.12,18,42.62111111,1.538333333,3,42.62111111,1.538333333,3,7
4605491,sp,2015.07.12,18,42.51138889,1.530555556,0,42.49666667,1.5125,0,1
4605494,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,3
4605496,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
4605512,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
4605517,sp,2015.07.12,18,42.51138889,1.530555556,0,42.54444444,1.516944444,2,1
4605535,sp,2015.07.12,18,42.51138889,1.530555556,0,42.57916667,1.639166667,5,1
4605576,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,13
4605578,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
4605592,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50611111,1.520833333,0,1
4605607,sp,2015.07.12,18,42.51138889,1.530555556,0,42.44194444,1.463611111,1,1
4605624,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
4605656,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
4605666,sp,2015.07.12,18,42.51138889,1.530555556,0,42.43194444,1.469166667,1,1
4605667,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
4605676,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50083333,1.531111111,0,2
4605778,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
4605786,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
4605823,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
4605828,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
4605907,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,3
4605988,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
4606105,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
4606106,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
4606108,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
4606154,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
4606155,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,2
4606157,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50777778,1.5325,0,2
4606172,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
4606222,sp,2015.07.12,18,42.51138889,1.530555556,0,42.44805556,1.4825,1,1
4606236,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
4606238,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,9
4606261,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
4606263,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
4606296,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50944444,1.523055556,0,1
4606338,sp,2015.07.12,18,42.51138889,1.530555556,0,42.50083333,1.531111111,0,1
4606369,sp,2015.07.12,18,42.51138889,1.530555556,0,42.525,1.536111111,2,1
4606429,sp,2015.07.12,18,42.51138889,1.530555556,0,42.435,1.5225,1,1
4606456,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
4606569,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,3
4606787,sp,2015.07.12,18,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
4607478,sp,2015.07.12,18,42.50527778,1.517777778,0,42.50833333,1.523611111,0,1
4607611,sp,2015.07.12,18,42.50527778,1.517777778,0,42.49666667,1.5125,0,1
4607806,sp,2015.07.12,18,42.5075,1.522777778,0,42.50777778,1.5325,0,1
4607813,sp,2015.07.12,18,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
4607893,sp,2015.07.12,18,42.5075,1.522777778,0,42.5075,1.522777778,0,2
4608090,sp,2015.07.12,18,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
4608532,sp,2015.07.12,18,42.5075,1.522777778,0,42.44805556,1.4825,1,1
4608883,sp,2015.07.12,18,42.5075,1.522777778,0,42.5075,1.522777778,0,1
4608886,sp,2015.07.12,18,42.5075,1.522777778,0,42.5075,1.522777778,0,1
4608892,sp,2015.07.12,18,42.5075,1.522777778,0,42.50611111,1.520833333,0,1
4609197,sp,2015.07.12,18,42.5075,1.522777778,0,42.55333333,1.589166667,4,1
4609802,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50722222,1.538055556,0,1
4609879,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50611111,1.520833333,0,5
4609966,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50083333,1.531111111,0,1
4610119,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
4610541,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
4610608,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
4610616,sp,2015.07.12,18,42.50611111,1.520833333,0,42.43194444,1.469166667,1,1
4610617,sp,2015.07.12,18,42.50611111,1.520833333,0,42.51138889,1.530555556,0,1
4610724,sp,2015.07.12,18,42.50611111,1.520833333,0,42.49666667,1.5125,0,1
4610767,sp,2015.07.12,18,42.50611111,1.520833333,0,42.46027778,1.491111111,1,1
4610818,sp,2015.07.12,18,42.50611111,1.520833333,0,42.47583333,1.489722222,1,1
4610870,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
4610872,sp,2015.07.12,18,42.50611111,1.520833333,0,42.50611111,1.520833333,0,8
4610881,sp,2015.07.12,18,42.50611111,1.520833333,0,42.51083333,1.540277778,0,1
4610944,sp,2015.07.12,18,42.50611111,1.520833333,0,42.43194444,1.469166667,1,1
4611210,sp,2015.07.12,18,42.51972222,1.557222222,4,42.51083333,1.540277778,0,1
4611223,sp,2015.07.12,18,42.51972222,1.557222222,4,42.50777778,1.5325,0,1
4611233,sp,2015.07.12,18,42.51972222,1.557222222,4,42.50722222,1.538055556,0,1
4611287,sp,2015.07.12,18,42.51972222,1.557222222,4,42.50083333,1.531111111,0,1
4611534,sp,2015.07.12,18,42.50527778,1.546666667,4,42.50527778,1.546666667,4,2
4611606,sp,2015.07.12,18,42.50527778,1.546666667,4,42.43194444,1.469166667,1,2
4611790,sp,2015.07.12,18,42.54666667,1.563611111,4,42.54444444,1.516944444,2,1
4611865,sp,2015.07.12,18,42.54666667,1.563611111,4,42.54666667,1.563611111,4,3
4611953,sp,2015.07.12,18,42.54666667,1.563611111,4,42.47416667,1.505555556,1,1
4611984,sp,2015.07.12,18,42.54666667,1.563611111,4,42.55722222,1.493611111,2,1
4612108,sp,2015.07.12,18,42.53277778,1.7,6,42.53444444,1.58,4,1
4612116,sp,2015.07.12,18,42.53277778,1.7,6,42.54444444,1.516944444,2,1
4612145,sp,2015.07.12,18,42.53277778,1.7,6,42.54694444,1.698611111,6,1
4612196,sp,2015.07.12,18,42.53277778,1.7,6,42.53277778,1.7,6,3
4612247,sp,2015.07.12,18,42.53277778,1.7,6,42.50944444,1.523055556,0,1
4612348,sp,2015.07.12,18,42.53277778,1.7,6,42.535,1.716388889,6,1
4612677,sp,2015.07.12,18,42.52583333,1.687777778,6,42.535,1.716388889,6,1
4613140,sp,2015.07.12,18,42.51694444,1.554166667,4,42.535,1.5875,4,1
4613338,sp,2015.07.12,18,42.51694444,1.554166667,4,42.535,1.716388889,6,1
4613350,sp,2015.07.12,18,42.51694444,1.554166667,4,42.53194444,1.562777778,4,1
4613431,sp,2015.07.12,18,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
4613509,sp,2015.07.12,18,42.51083333,1.540277778,0,42.50611111,1.520833333,0,1
4613520,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
4613523,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
4613543,sp,2015.07.12,18,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
4613586,sp,2015.07.12,18,42.51083333,1.540277778,0,42.43194444,1.469166667,1,1
4613588,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
4613826,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
4613851,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
4613854,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
4613857,sp,2015.07.12,18,42.51083333,1.540277778,0,42.44194444,1.463611111,1,1
4613917,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
4614182,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
4614185,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
4614247,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
4614256,sp,2015.07.12,18,42.51083333,1.540277778,0,42.50083333,1.531111111,0,1
4614366,sp,2015.07.12,18,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
4614513,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
4614574,sp,2015.07.12,18,42.51083333,1.540277778,0,42.43194444,1.469166667,1,1
4614754,sp,2015.07.12,18,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
4614844,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
4614907,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,2
4614908,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
4615171,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
4615175,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51083333,1.540277778,0,5
4615237,sp,2015.07.12,18,42.51083333,1.540277778,0,42.51138889,1.530555556,0,3
4615385,sp,2015.07.12,18,42.44194444,1.463611111,1,42.46027778,1.491111111,1,1
4615449,sp,2015.07.12,18,42.44194444,1.463611111,1,42.44166667,1.502777778,1,2
